Engine_no,Cycle,Altitude,Mach,TRA,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
380,64,0.0017,-0.0001,100.0,518.67,642.11,1587.88,1398.92,14.62,21.6,556.48,2388.08,9058.57,1.3,47.16,523.86,2388.06,8141.59,8.3683,0.03,391,2388,100.0,39.21,23.4959,274
380,65,-0.0025,0.0004,100.0,518.67,642.02,1578.63,1404.09,14.62,21.6,555.33,2388.03,9046.14,1.3,47.31,523.62,2388.01,8134.48,8.3522,0.03,390,2388,100.0,39.01,23.4473,273
380,66,0.0013,0.0004,100.0,518.67,642.27,1576.74,1392.36,14.62,21.6,555.65,2388.03,9051.34,1.3,47.27,523.66,2388.02,8147.33,8.3601,0.03,391,2388,100.0,39.05,23.3546,272
380,67,-0.0019,0.0004,100.0,518.67,641.49,1587.98,1394.19,14.62,21.6,555.53,2388.03,9053.41,1.3,47.31,523.43,2387.99,8141.03,8.3488,0.03,393,2388,100.0,38.9,23.4225,271
380,68,-0.0011,0.0005,100.0,518.67,642.14,1588.71,1390.21,14.62,21.6,555.51,2388.01,9053.88,1.3,47.14,523.07,2388.03,8140.63,8.3668,0.03,392,2388,100.0,39.1,23.393,270
380,69,-0.0006,0.0004,100.0,518.67,642.37,1578.1,1393.74,14.62,21.6,555.24,2388.0,9055.89,1.3,47.09,523.01,2388.02,8142.99,8.4119,0.03,392,2388,100.0,39.12,23.4183,269
380,70,0.0007,0.0004,100.0,518.67,641.87,1587.93,1397.2,14.62,21.6,555.41,2387.97,9056.01,1.3,47.3,523.41,2388.06,8140.16,8.3873,0.03,392,2388,100.0,38.96,23.3998,268
380,71,-0.0003,0.0,100.0,518.67,641.84,1582.45,1394.87,14.62,21.6,555.77,2388.05,9055.65,1.3,47.18,523.72,2388.08,8140.05,8.4035,0.03,391,2388,100.0,39.09,23.491,267
380,72,-0.0005,-0.0002,100.0,518.67,641.92,1578.52,1399.66,14.62,21.6,556.41,2388.06,9055.79,1.3,47.35,524.59,2388.03,8140.49,8.3667,0.03,392,2388,100.0,39.14,23.5308,266
380,73,0.0006,-0.0001,100.0,518.67,642.43,1583.52,1401.6,14.62,21.6,555.86,2388.04,9056.09,1.3,47.26,523.47,2387.98,8139.74,8.3772,0.03,391,2388,100.0,39.28,23.4248,265
380,74,0.0044,0.0002,100.0,518.67,642.33,1582.16,1394.07,14.62,21.6,556.59,2388.1,9066.77,1.3,47.05,523.59,2388.05,8140.82,8.3512,0.03,392,2388,100.0,39.06,23.6193,264
380,75,-0.0024,0.0005,100.0,518.67,642.56,1576.92,1396.13,14.62,21.6,555.49,2388.06,9057.55,1.3,47.27,523.73,2388.02,8144.82,8.3751,0.03,392,2388,100.0,39.14,23.4894,263
380,76,0.0023,-0.0004,100.0,518.67,641.76,1577.05,1390.63,14.62,21.6,555.85,2388.02,9062.79,1.3,47.07,524.19,2388.08,8146.03,8.3658,0.03,393,2388,100.0,39.3,23.3958,262
380,77,-0.002,-0.0001,100.0,518.67,642.15,1584.44,1403.07,14.62,21.6,555.47,2388.0,9055.25,1.3,47.26,523.97,2387.99,8141.82,8.3748,0.03,393,2388,100.0,38.97,23.4428,261
380,78,0.0016,-0.0003,100.0,518.67,642.24,1584.43,1398.99,14.62,21.6,556.04,2388.05,9051.82,1.3,47.16,524.46,2388.08,8142.86,8.3684,0.03,391,2388,100.0,39.07,23.4077,260
380,79,-0.0034,-0.0003,100.0,518.67,642.23,1589.09,1397.82,14.62,21.6,554.99,2388.03,9058.83,1.3,47.24,523.89,2388.08,8137.58,8.3674,0.03,391,2388,100.0,39.11,23.5277,259
380,80,-0.0019,-0.0004,100.0,518.67,642.13,1577.54,1389.04,14.62,21.6,555.9,2387.97,9055.35,1.3,47.28,523.56,2388.07,8134.78,8.3451,0.03,391,2388,100.0,39.2,23.5492,258
380,81,-0.0032,0.0002,100.0,518.67,642.31,1584.49,1396.96,14.62,21.6,555.98,2388.03,9055.71,1.3,47.17,523.35,2388.02,8136.39,8.4102,0.03,391,2388,100.0,38.94,23.4505,257
380,82,-0.0005,-0.0002,100.0,518.67,642.17,1589.87,1399.52,14.62,21.6,555.71,2388.04,9062.27,1.3,47.06,523.76,2388.05,8145.39,8.3838,0.03,392,2388,100.0,39.14,23.4968,256
380,83,0.0035,-0.0003,100.0,518.67,642.21,1578.91,1399.66,14.62,21.6,556.68,2388.05,9056.6,1.3,47.2,523.51,2388.03,8135.87,8.3808,0.03,390,2388,100.0,39.01,23.421,255
380,84,0.0026,0.0001,100.0,518.67,642.47,1585.96,1393.47,14.62,21.6,555.96,2388.04,9053.94,1.3,47.19,523.25,2387.98,8140.95,8.4066,0.03,392,2388,100.0,39.11,23.499,254
380,85,-0.0015,0.0004,100.0,518.67,642.44,1581.75,1400.95,14.62,21.6,555.85,2388.05,9050.38,1.3,47.15,523.46,2388.09,8141.46,8.345,0.03,392,2388,100.0,39.02,23.4614,253
380,86,-0.0006,0.0002,100.0,518.67,642.28,1583.83,1388.93,14.62,21.6,555.41,2388.05,9055.47,1.3,47.07,523.51,2388.01,8137.83,8.3648,0.03,390,2388,100.0,39.08,23.5338,252
380,87,0.0008,-0.0005,100.0,518.67,642.54,1587.26,1394.89,14.62,21.6,555.42,2388.01,9057.27,1.3,47.13,523.47,2388.05,8138.87,8.4143,0.03,391,2388,100.0,39.07,23.4052,251
380,88,-0.0014,-0.0003,100.0,518.67,642.13,1579.59,1393.3,14.62,21.6,555.78,2388.0,9055.77,1.3,47.32,523.88,2387.98,8141.45,8.3146,0.03,391,2388,100.0,39.19,23.4459,250
380,89,0.0012,0.0003,100.0,518.67,641.88,1584.22,1396.4,14.62,21.6,554.68,2388.04,9055.41,1.3,47.15,523.53,2388.01,8138.87,8.3981,0.03,392,2388,100.0,39.22,23.4433,249
380,90,-0.0007,-0.0005,100.0,518.67,642.28,1583.88,1398.61,14.62,21.61,556.04,2387.98,9060.97,1.3,47.13,523.54,2388.05,8143.32,8.3628,0.03,390,2388,100.0,39.05,23.5048,248
380,91,0.0022,0.0005,100.0,518.67,642.18,1585.4,1395.48,14.62,21.6,556.29,2388.08,9054.37,1.3,47.18,523.13,2388.07,8136.95,8.3638,0.03,392,2388,100.0,39.18,23.4857,247
380,92,-0.0023,0.0002,100.0,518.67,641.7,1584.52,1390.06,14.62,21.6,556.17,2388.02,9058.04,1.3,47.14,523.59,2388.08,8136.37,8.3993,0.03,391,2388,100.0,39.07,23.5211,246
380,93,-0.0003,0.0002,100.0,518.67,641.86,1577.83,1388.66,14.62,21.6,555.91,2388.03,9051.56,1.3,47.12,523.34,2387.99,8136.49,8.3703,0.03,392,2388,100.0,39.14,23.3923,245
380,94,0.0007,-0.0005,100.0,518.67,642.44,1596.67,1396.33,14.62,21.6,555.01,2388.07,9057.93,1.3,47.27,523.27,2388.08,8139.54,8.3842,0.03,392,2388,100.0,39.14,23.4807,244
380,95,0.0034,-0.0001,100.0,518.67,641.26,1589.57,1394.2,14.62,21.6,554.55,2388.04,9053.27,1.3,47.25,523.5,2388.06,8139.57,8.3722,0.03,392,2388,100.0,39.08,23.3792,243
380,96,-0.0019,0.0004,100.0,518.67,641.99,1581.7,1397.22,14.62,21.6,555.65,2388.05,9057.19,1.3,47.34,524.34,2388.04,8140.41,8.3695,0.03,391,2388,100.0,38.96,23.5051,242
380,97,-0.0005,-0.0004,100.0,518.67,641.68,1577.32,1396.54,14.62,21.6,555.3,2388.02,9055.12,1.3,47.16,523.55,2388.01,8138.2,8.4236,0.03,391,2388,100.0,39.17,23.4296,241
380,98,-0.0006,0.0004,100.0,518.67,642.15,1591.88,1392.82,14.62,21.6,555.97,2388.09,9049.72,1.3,47.25,523.63,2387.99,8146.21,8.3796,0.03,392,2388,100.0,39.25,23.5439,240
380,99,0.0014,-0.0002,100.0,518.67,642.38,1580.62,1395.08,14.62,21.6,554.89,2388.02,9052.27,1.3,47.26,523.04,2388.03,8143.08,8.3559,0.03,391,2388,100.0,39.13,23.5129,239
380,100,0.0002,-0.0002,100.0,518.67,641.94,1585.02,1397.29,14.62,21.6,555.24,2388.0,9054.03,1.3,47.32,523.36,2388.03,8140.55,8.3949,0.03,392,2388,100.0,39.18,23.3764,238
380,101,0.002,-0.0003,100.0,518.67,642.16,1581.32,1402.76,14.62,21.6,556.79,2388.07,9056.77,1.3,47.19,524.0,2388.02,8138.64,8.3627,0.03,392,2388,100.0,39.1,23.5157,237
380,102,-0.0019,-0.0004,100.0,518.67,642.7,1581.13,1396.48,14.62,21.6,555.88,2387.94,9053.9,1.3,46.98,523.74,2388.02,8143.3,8.3343,0.03,390,2388,100.0,39.02,23.5223,236
380,103,0.0012,0.0001,100.0,518.67,642.04,1583.9,1391.54,14.62,21.6,555.76,2388.04,9054.97,1.3,47.21,523.22,2388.03,8138.31,8.3848,0.03,390,2388,100.0,39.16,23.4657,235
380,104,0.0004,-0.0002,100.0,518.67,641.98,1576.59,1392.41,14.62,21.6,556.55,2388.09,9053.52,1.3,47.07,523.22,2388.1,8143.03,8.3897,0.03,393,2388,100.0,39.17,23.5443,234
380,105,-0.0002,0.0001,100.0,518.67,641.27,1579.09,1395.56,14.62,21.6,555.79,2388.07,9062.48,1.3,47.22,523.27,2388.1,8137.21,8.3552,0.03,392,2388,100.0,39.24,23.4968,233
380,106,-0.0036,-0.0003,100.0,518.67,642.11,1578.81,1400.53,14.62,21.6,555.92,2388.0,9057.41,1.3,47.06,524.0,2388.08,8141.81,8.3513,0.03,392,2388,100.0,39.17,23.423,232
380,107,-0.0001,0.0004,100.0,518.67,642.3,1587.46,1396.3,14.62,21.6,555.47,2388.03,9049.66,1.3,47.3,523.06,2388.01,8139.92,8.3629,0.03,392,2388,100.0,39.27,23.5238,231
380,108,0.0037,-0.0002,100.0,518.67,642.32,1584.17,1401.06,14.62,21.6,556.29,2388.01,9063.3,1.3,47.11,523.08,2388.04,8138.41,8.3836,0.03,392,2388,100.0,39.13,23.4129,230
380,109,-0.0,0.0002,100.0,518.67,641.98,1585.19,1396.42,14.62,21.6,555.44,2388.02,9057.87,1.3,47.18,523.56,2388.02,8141.18,8.3816,0.03,391,2388,100.0,39.29,23.4652,229
380,110,0.0006,0.0002,100.0,518.67,641.74,1587.34,1400.75,14.62,21.6,555.97,2388.07,9060.89,1.3,47.03,524.13,2388.04,8136.36,8.3482,0.03,393,2388,100.0,39.06,23.4313,228
380,111,0.0021,0.0002,100.0,518.67,642.28,1587.58,1393.39,14.62,21.6,556.01,2388.06,9058.22,1.3,47.19,523.89,2388.02,8140.22,8.3683,0.03,391,2388,100.0,39.18,23.3257,227
380,112,0.0004,-0.0001,100.0,518.67,642.11,1583.08,1393.18,14.62,21.6,555.91,2388.06,9058.63,1.3,47.2,523.41,2388.12,8137.91,8.364,0.03,391,2388,100.0,39.29,23.5233,226
380,113,0.0007,0.0001,100.0,518.67,641.92,1584.82,1405.75,14.62,21.6,555.47,2388.07,9052.67,1.3,47.08,524.04,2388.03,8146.1,8.3744,0.03,391,2388,100.0,39.07,23.4565,225
380,114,0.0017,-0.0001,100.0,518.67,641.99,1582.21,1399.24,14.62,21.6,556.42,2388.1,9060.03,1.3,47.09,523.33,2387.99,8144.01,8.3916,0.03,391,2388,100.0,39.3,23.4416,224
380,115,0.0012,-0.0004,100.0,518.67,641.89,1581.15,1398.31,14.62,21.6,556.0,2388.02,9057.32,1.3,47.04,523.63,2388.03,8136.7,8.3592,0.03,392,2388,100.0,39.2,23.5035,223
380,116,-0.001,-0.0,100.0,518.67,642.02,1593.47,1395.88,14.62,21.6,555.96,2388.04,9058.73,1.3,47.24,524.01,2388.04,8136.37,8.3906,0.03,392,2388,100.0,39.05,23.5157,222
380,117,0.0003,-0.0003,100.0,518.67,642.27,1581.79,1393.94,14.62,21.6,555.7,2388.1,9066.43,1.3,47.21,523.87,2388.09,8137.76,8.3821,0.03,392,2388,100.0,38.89,23.5543,221
380,118,-0.0048,-0.0004,100.0,518.67,641.73,1585.32,1399.42,14.62,21.6,556.22,2388.07,9058.87,1.3,47.38,523.35,2388.04,8142.33,8.3769,0.03,392,2388,100.0,39.0,23.4432,220
380,119,-0.003,-0.0003,100.0,518.67,642.44,1582.65,1398.12,14.62,21.6,555.96,2388.04,9060.98,1.3,47.07,523.73,2388.03,8142.62,8.367,0.03,391,2388,100.0,39.21,23.4813,219
380,120,-0.0,0.0002,100.0,518.67,642.51,1573.13,1391.8,14.62,21.6,555.84,2388.04,9051.01,1.3,47.17,524.0,2388.06,8140.21,8.404,0.03,391,2388,100.0,39.05,23.5357,218
380,121,-0.0029,-0.0004,100.0,518.67,642.04,1582.7,1403.45,14.62,21.6,556.79,2388.03,9058.0,1.3,47.22,523.59,2388.04,8143.36,8.3663,0.03,392,2388,100.0,39.03,23.4668,217
380,122,-0.0014,-0.0002,100.0,518.67,642.41,1585.91,1395.29,14.62,21.6,556.95,2388.02,9052.36,1.3,47.3,524.57,2388.06,8146.14,8.3731,0.03,391,2388,100.0,39.18,23.5289,216
380,123,0.0004,0.0002,100.0,518.67,642.35,1584.43,1398.0,14.62,21.6,554.58,2388.04,9054.54,1.3,47.13,523.91,2388.01,8141.05,8.3623,0.03,392,2388,100.0,38.98,23.4442,215
380,124,-0.0021,-0.0003,100.0,518.67,642.16,1586.11,1397.83,14.62,21.6,556.4,2388.05,9065.72,1.3,47.21,524.24,2388.04,8137.18,8.3952,0.03,391,2388,100.0,39.06,23.4144,214
380,125,-0.0028,0.0002,100.0,518.67,641.75,1576.29,1401.53,14.62,21.6,556.41,2388.12,9055.4,1.3,47.02,523.85,2388.02,8140.97,8.3681,0.03,391,2388,100.0,39.05,23.4991,213
380,126,0.0041,0.0003,100.0,518.67,642.58,1589.56,1399.41,14.62,21.6,555.9,2388.0,9063.49,1.3,47.42,524.01,2388.09,8141.99,8.3769,0.03,390,2388,100.0,39.32,23.4853,212
380,127,-0.002,-0.0004,100.0,518.67,641.8,1579.52,1392.5,14.62,21.6,555.54,2387.96,9054.13,1.3,47.19,523.32,2388.01,8145.25,8.3424,0.03,392,2388,100.0,39.2,23.415,211
380,128,0.0009,-0.0003,100.0,518.67,642.65,1580.09,1397.09,14.62,21.6,555.71,2388.04,9053.17,1.3,47.32,523.76,2388.09,8138.99,8.367,0.03,390,2388,100.0,39.14,23.4711,210
380,129,0.0008,0.0002,100.0,518.67,642.31,1587.46,1392.14,14.62,21.6,555.7,2388.03,9054.15,1.3,47.42,523.9,2388.08,8141.37,8.3893,0.03,391,2388,100.0,39.01,23.4958,209
380,130,-0.0003,0.0002,100.0,518.67,642.12,1581.87,1400.96,14.62,21.6,555.86,2388.01,9061.27,1.3,47.27,523.83,2388.04,8141.7,8.3871,0.03,392,2388,100.0,39.27,23.5554,208
380,131,0.0,0.0005,100.0,518.67,641.76,1584.37,1399.34,14.62,21.6,556.15,2388.08,9057.81,1.3,47.16,523.99,2388.07,8144.78,8.391,0.03,391,2388,100.0,39.08,23.4608,207
380,132,-0.001,0.0005,100.0,518.67,642.42,1577.35,1396.24,14.62,21.6,556.77,2388.09,9057.33,1.3,47.26,524.16,2388.08,8145.4,8.4064,0.03,391,2388,100.0,39.01,23.5212,206
380,133,0.0003,0.0004,100.0,518.67,641.95,1588.85,1394.6,14.62,21.6,555.36,2388.09,9059.56,1.3,47.3,524.2,2388.04,8141.12,8.3931,0.03,392,2388,100.0,39.1,23.4773,205
380,134,-0.0016,-0.0004,100.0,518.67,642.27,1594.63,1394.84,14.62,21.6,556.56,2388.04,9063.72,1.3,47.27,524.28,2388.08,8139.7,8.368,0.03,393,2388,100.0,39.26,23.5329,204
380,135,0.0033,-0.0004,100.0,518.67,642.01,1590.12,1398.82,14.62,21.6,556.33,2388.05,9056.23,1.3,47.16,524.42,2388.05,8141.2,8.4126,0.03,393,2388,100.0,39.1,23.4789,203
380,136,-0.0023,-0.0004,100.0,518.67,641.82,1592.54,1395.69,14.62,21.6,555.96,2388.04,9056.66,1.3,47.35,523.21,2387.98,8137.58,8.3709,0.03,392,2388,100.0,39.16,23.429,202
380,137,-0.0015,-0.0003,100.0,518.67,641.92,1585.87,1400.36,14.62,21.6,555.88,2388.06,9062.58,1.3,47.15,523.75,2388.03,8144.92,8.3526,0.03,391,2388,100.0,39.16,23.501,201
380,138,0.0027,-0.0003,100.0,518.67,642.09,1576.14,1402.11,14.62,21.6,556.42,2388.02,9056.55,1.3,47.21,523.42,2388.02,8139.9,8.3767,0.03,392,2388,100.0,38.98,23.4513,200
380,139,0.0007,-0.0004,100.0,518.67,641.88,1580.91,1393.75,14.62,21.6,556.37,2388.07,9054.9,1.3,47.19,523.46,2388.0,8143.64,8.3784,0.03,392,2388,100.0,39.27,23.4999,199
380,140,0.0042,0.0002,100.0,518.67,641.98,1583.56,1395.07,14.62,21.6,555.53,2387.99,9056.66,1.3,47.11,523.62,2387.99,8138.67,8.3694,0.03,391,2388,100.0,39.03,23.3922,198
380,141,0.0025,0.0002,100.0,518.67,642.07,1587.45,1390.87,14.62,21.6,556.07,2388.07,9056.97,1.3,47.2,523.81,2388.06,8140.71,8.3711,0.03,392,2388,100.0,39.05,23.4561,197
380,142,-0.002,-0.0002,100.0,518.67,642.02,1587.73,1399.24,14.62,21.6,555.36,2388.04,9058.26,1.3,47.19,523.64,2388.05,8143.84,8.3698,0.03,391,2388,100.0,39.23,23.4538,196
380,143,-0.0012,0.0001,100.0,518.67,642.23,1586.08,1401.28,14.62,21.6,555.12,2388.05,9061.45,1.3,47.15,523.7,2388.01,8143.25,8.4019,0.03,391,2388,100.0,39.21,23.4483,195
380,144,-0.001,0.0003,100.0,518.67,642.76,1580.98,1403.65,14.62,21.6,556.12,2388.06,9061.67,1.3,47.25,524.0,2388.04,8140.92,8.3662,0.03,390,2388,100.0,39.11,23.51,194
380,145,0.002,0.0,100.0,518.67,642.16,1573.48,1391.12,14.62,21.6,556.18,2388.05,9061.57,1.3,47.38,523.31,2387.99,8144.27,8.3642,0.03,392,2388,100.0,39.2,23.4623,193
380,146,0.0009,0.0004,100.0,518.67,641.82,1588.62,1401.0,14.62,21.6,556.3,2388.02,9061.3,1.3,47.22,523.72,2388.08,8135.97,8.3649,0.03,392,2388,100.0,39.11,23.477,192
380,147,0.0042,0.0004,100.0,518.67,642.02,1582.6,1391.85,14.62,21.6,556.57,2388.09,9063.53,1.3,47.19,523.81,2388.04,8137.52,8.3653,0.03,391,2388,100.0,39.04,23.4775,191
380,148,0.0041,-0.0002,100.0,518.67,641.76,1582.49,1400.19,14.62,21.6,556.49,2388.08,9056.98,1.3,47.19,523.58,2388.08,8142.39,8.3389,0.03,394,2388,100.0,39.23,23.5778,190
380,149,0.0002,0.0005,100.0,518.67,642.08,1592.2,1401.22,14.62,21.6,555.69,2388.09,9064.59,1.3,47.48,524.3,2388.07,8149.19,8.3607,0.03,392,2388,100.0,39.3,23.4675,189
380,150,-0.0008,0.0001,100.0,518.67,642.24,1579.57,1396.4,14.62,21.6,555.62,2388.07,9053.39,1.3,47.14,523.83,2388.08,8142.95,8.3708,0.03,391,2388,100.0,39.11,23.4481,188
380,151,-0.0019,-0.0001,100.0,518.67,641.84,1586.52,1398.25,14.62,21.6,556.18,2388.06,9061.88,1.3,47.33,523.55,2388.02,8138.55,8.3631,0.03,392,2388,100.0,39.15,23.4382,187
380,152,-0.001,0.0005,100.0,518.67,641.47,1586.43,1404.8,14.62,21.6,556.07,2388.02,9054.87,1.3,47.08,524.21,2388.03,8148.43,8.3206,0.03,389,2388,100.0,39.14,23.4743,186
380,153,-0.0021,0.0004,100.0,518.67,641.95,1585.98,1394.31,14.62,21.6,556.14,2388.09,9061.16,1.3,47.24,523.76,2387.98,8139.42,8.3478,0.03,393,2388,100.0,39.1,23.4073,185
380,154,0.0036,-0.0003,100.0,518.67,642.24,1579.91,1399.1,14.62,21.6,555.95,2388.04,9068.36,1.3,47.21,523.32,2388.02,8143.15,8.3751,0.03,392,2388,100.0,39.21,23.5748,184
380,155,-0.0013,-0.0,100.0,518.67,642.4,1580.63,1397.38,14.62,21.6,556.65,2388.06,9065.04,1.3,47.29,523.86,2388.06,8141.5,8.3218,0.03,393,2388,100.0,38.84,23.4573,183
380,156,-0.0007,-0.0,100.0,518.67,642.21,1588.96,1406.44,14.62,21.6,556.26,2388.07,9054.86,1.3,47.28,523.73,2388.02,8139.83,8.3822,0.03,391,2388,100.0,39.22,23.5184,182
380,157,0.0008,-0.0003,100.0,518.67,642.15,1586.76,1398.98,14.62,21.6,556.42,2388.12,9064.07,1.3,47.26,524.33,2388.04,8142.6,8.3516,0.03,391,2388,100.0,39.31,23.5267,181
380,158,0.0001,0.0004,100.0,518.67,641.84,1582.47,1401.76,14.62,21.6,555.67,2388.07,9060.97,1.3,47.14,524.19,2388.03,8144.13,8.3659,0.03,393,2388,100.0,38.93,23.3969,180
380,159,0.0059,0.0004,100.0,518.67,642.03,1585.68,1396.85,14.62,21.6,556.03,2388.06,9062.89,1.3,47.33,524.35,2388.05,8144.97,8.3475,0.03,392,2388,100.0,38.94,23.5189,179
380,160,0.0022,-0.0005,100.0,518.67,641.95,1583.46,1394.18,14.62,21.6,556.26,2388.05,9059.39,1.3,47.32,523.6,2388.02,8141.25,8.3428,0.03,390,2388,100.0,39.28,23.502,178
380,161,-0.0035,0.0,100.0,518.67,642.21,1584.08,1396.1,14.62,21.6,556.34,2388.0,9060.34,1.3,47.24,523.67,2388.04,8141.45,8.3399,0.03,393,2388,100.0,39.1,23.5022,177
380,162,-0.0011,-0.0001,100.0,518.67,642.11,1585.07,1402.97,14.62,21.6,556.37,2388.04,9058.27,1.3,47.22,524.43,2388.09,8142.8,8.3538,0.03,392,2388,100.0,39.12,23.4975,176
380,163,-0.0037,0.0002,100.0,518.67,642.29,1588.5,1402.59,14.62,21.6,556.23,2388.09,9054.41,1.3,47.14,523.93,2388.08,8141.75,8.3904,0.03,392,2388,100.0,39.19,23.433,175
380,164,0.0022,0.0003,100.0,518.67,642.4,1585.09,1396.19,14.62,21.6,556.14,2388.08,9062.83,1.3,46.98,524.35,2388.04,8139.46,8.3695,0.03,392,2388,100.0,39.11,23.4502,174
380,165,-0.0018,0.0,100.0,518.67,642.15,1582.91,1393.06,14.62,21.6,555.8,2388.02,9061.26,1.3,47.16,524.21,2387.99,8142.97,8.3946,0.03,391,2388,100.0,39.08,23.6235,173
380,166,-0.0003,-0.0002,100.0,518.67,641.97,1581.43,1399.14,14.62,21.6,556.46,2388.08,9063.09,1.3,47.17,524.43,2388.03,8143.86,8.359,0.03,391,2388,100.0,39.12,23.5626,172
380,167,-0.0016,0.0,100.0,518.67,642.0,1582.24,1391.0,14.62,21.6,556.51,2388.08,9055.3,1.3,47.17,524.01,2388.02,8140.22,8.3539,0.03,391,2388,100.0,39.12,23.5154,171
380,168,-0.001,0.0001,100.0,518.67,642.25,1586.37,1393.5,14.62,21.6,556.41,2388.01,9062.22,1.3,47.27,524.09,2388.09,8144.53,8.3665,0.03,393,2388,100.0,39.19,23.5677,170
380,169,0.0017,0.0,100.0,518.67,642.14,1587.55,1391.0,14.62,21.6,556.54,2388.06,9057.91,1.3,47.18,524.32,2388.05,8144.74,8.3733,0.03,393,2388,100.0,39.32,23.3862,169
380,170,-0.0046,-0.0,100.0,518.67,642.56,1585.41,1397.69,14.62,21.6,556.04,2388.02,9058.22,1.3,47.38,524.01,2388.09,8142.64,8.3468,0.03,392,2388,100.0,39.11,23.4811,168
380,171,0.0023,-0.0004,100.0,518.67,642.15,1579.99,1404.19,14.62,21.6,556.19,2388.07,9048.21,1.3,47.17,524.13,2388.06,8141.77,8.3765,0.03,392,2388,100.0,39.17,23.3956,167
380,172,0.0013,-0.0003,100.0,518.67,641.76,1589.28,1400.48,14.62,21.6,556.37,2388.03,9060.65,1.3,47.27,523.89,2388.06,8145.17,8.3848,0.03,391,2388,100.0,38.95,23.4987,166
380,173,-0.0018,0.0003,100.0,518.67,642.31,1580.67,1401.84,14.62,21.6,556.08,2387.99,9060.43,1.3,47.32,523.98,2388.06,8141.76,8.3852,0.03,393,2388,100.0,39.19,23.5249,165
380,174,-0.0007,-0.0003,100.0,518.67,641.91,1583.63,1400.03,14.62,21.6,556.84,2388.11,9056.65,1.3,47.27,524.36,2388.04,8142.18,8.3421,0.03,391,2388,100.0,39.2,23.5515,164
380,175,-0.0022,0.0001,100.0,518.67,642.04,1590.35,1389.08,14.62,21.6,557.03,2388.1,9067.65,1.3,47.24,524.82,2388.05,8140.35,8.3453,0.03,392,2388,100.0,39.2,23.5287,163
380,176,-0.0,0.0003,100.0,518.67,642.2,1579.36,1404.48,14.62,21.6,556.73,2388.02,9059.23,1.3,47.13,523.6,2388.08,8145.44,8.3483,0.03,391,2388,100.0,39.11,23.4185,162
380,177,-0.0036,-0.0005,100.0,518.67,641.86,1577.87,1403.56,14.62,21.6,556.52,2388.12,9066.77,1.3,47.38,523.66,2388.09,8143.57,8.3406,0.03,391,2388,100.0,38.99,23.4226,161
380,178,-0.0042,-0.0002,100.0,518.67,642.05,1582.1,1391.28,14.62,21.6,556.62,2388.1,9059.64,1.3,47.24,524.31,2388.07,8144.91,8.4153,0.03,392,2388,100.0,39.26,23.496,160
380,179,0.0015,0.0002,100.0,518.67,642.45,1583.95,1397.96,14.62,21.6,556.49,2388.05,9060.81,1.3,47.3,524.6,2388.05,8139.86,8.3385,0.03,391,2388,100.0,39.21,23.4543,159
380,180,-0.0004,0.0004,100.0,518.67,642.16,1584.99,1395.28,14.62,21.6,556.42,2388.01,9064.59,1.3,47.19,524.71,2388.07,8145.55,8.321,0.03,391,2388,100.0,39.16,23.5037,158
380,181,0.0042,-0.0004,100.0,518.67,642.09,1583.03,1403.75,14.62,21.6,556.4,2388.08,9058.83,1.3,47.2,524.43,2388.08,8140.45,8.3675,0.03,393,2388,100.0,39.34,23.38,157
380,182,0.0007,-0.0005,100.0,518.67,642.21,1574.96,1398.69,14.62,21.6,556.29,2388.1,9063.42,1.3,47.25,524.34,2388.07,8143.17,8.3361,0.03,392,2388,100.0,39.21,23.547,156
380,183,-0.0041,0.0004,100.0,518.67,642.57,1586.16,1396.21,14.62,21.6,556.23,2388.05,9060.27,1.3,47.22,524.36,2388.06,8142.58,8.3281,0.03,392,2388,100.0,39.19,23.5095,155
380,184,0.0025,-0.0001,100.0,518.67,641.83,1578.79,1400.21,14.62,21.6,556.59,2388.07,9060.19,1.3,47.38,524.69,2388.1,8140.53,8.3735,0.03,392,2388,100.0,39.08,23.6386,154
380,185,-0.0006,0.0004,100.0,518.67,642.34,1587.35,1401.38,14.62,21.6,555.85,2388.05,9056.57,1.3,47.33,524.64,2388.0,8140.5,8.3837,0.03,391,2388,100.0,39.16,23.5437,153
380,186,0.0004,-0.0003,100.0,518.67,642.89,1594.15,1399.14,14.62,21.6,556.59,2388.01,9057.98,1.3,47.09,524.38,2388.1,8144.44,8.3618,0.03,393,2388,100.0,39.16,23.556,152
380,187,0.0027,-0.0005,100.0,518.67,642.32,1591.11,1393.16,14.62,21.6,556.52,2388.11,9066.98,1.3,47.29,524.12,2388.05,8141.48,8.367,0.03,391,2388,100.0,39.2,23.5264,151
380,188,-0.001,-0.0001,100.0,518.67,642.25,1582.69,1395.15,14.62,21.6,556.12,2388.1,9055.65,1.3,47.22,524.39,2388.08,8142.24,8.3674,0.03,390,2388,100.0,38.95,23.4763,150
380,189,-0.0025,0.0005,100.0,518.67,642.37,1584.59,1397.84,14.62,21.6,556.07,2388.1,9060.36,1.3,47.48,524.53,2388.06,8142.86,8.3197,0.03,391,2388,100.0,39.05,23.5602,149
